iteration,base_project,filename,cosine_similarity,bert_f1
3,JamesZBL,YoungTeamFactory.java,0.46770203703206226,0.9011377096176147
3,JamesZBL,Application.java,0.26081698170760026,0.8634506464004517
3,JamesZBL,Application.java,0.321884505614137,0.8557661175727844
3,JamesZBL,Bus.java,0.2538485665933201,0.8558434844017029
3,JamesZBL,BusAdapter.java,0.5317344514485014,0.8800391554832458
3,JamesZBL,Car.java,0.3111541384608256,0.8683522343635559
3,JamesZBL,Driver.java,0.3982103630342461,0.8709498047828674
3,JamesZBL,Application.java,0.22723930908186793,0.842849612236023
3,JamesZBL,CarpenterOperation.java,0.30522228627020676,0.8625633716583252
3,JamesZBL,HammerSmithOperation.java,0.30519821355125976,0.8518369197845459
3,JamesZBL,Operation.java,0.28076605064217547,0.8773354887962341
3,JamesZBL,Application.java,0.21667884458562736,0.8497969508171082
3,JamesZBL,CourseFacade.java,0.32509799507777165,0.8823273777961731
3,JamesZBL,CourseParticipator.java,0.2996320657883587,0.8805383443832397
3,JamesZBL,CourseStudent.java,0.34016682138523896,0.882337749004364
3,JamesZBL,CourseTeacher.java,0.25049899233587475,0.8866659998893738
3,JamesZBL,Application.java,0.3252908124642122,0.8617127537727356
3,JamesZBL,ChineseCook.java,0.40668655449503455,0.888525664806366
3,JamesZBL,ChineseFood.java,0.4942337229774284,0.8815338611602783
3,JamesZBL,Cook.java,0.5460690605781879,0.8983061909675598
3,JamesZBL,Food.java,0.5659221727854504,0.9106072783470154
3,JamesZBL,FoodType.java,0.2687697182281264,0.8794417381286621
3,JamesZBL,WesternCook.java,0.3920875837808679,0.9006456136703491
3,JamesZBL,WesternFood.java,0.4125469260090334,0.8899723887443542
3,JamesZBL,Application.java,0.12706478798881257,0.8343079090118408
3,JamesZBL,Flower.java,0.49882660776321786,0.8817272186279297
3,JamesZBL,FlowerType.java,0.34967343012211566,0.8627011775970459
3,JamesZBL,Plant.java,0.3521488059981856,0.8874587416648865
3,JamesZBL,Application.java,0.16648142849762362,0.8471831679344177
3,JamesZBL,Northern.java,0.47267418087859076,0.8724878430366516
3,JamesZBL,Southern.java,0.3872258130987487,0.8700136542320251
3,JamesZBL,Time.java,0.51671032566458,0.8943275213241577
3,JamesZBL,TimeObserver.java,0.5258241673614201,0.9109300374984741
3,JamesZBL,TimePoint.java,0.27871240991687385,0.8500758409500122
3,JamesZBL,Application.java,0.05044421359908297,0.829534113407135
3,JamesZBL,Director.java,0.379924831622229,0.8889369368553162
3,JamesZBL,EnumDirector.java,0.1851499807638178,0.8579031229019165
3,JamesZBL,LazyInitializationDirector.java,0.2460689407784772,0.874253511428833
3,JamesZBL,ThreadSafeDoubleCheckLocking.java,0.14640854717111157,0.8596003651618958
3,JamesZBL,ThreadSafeLazyLoadDirector.java,0.45510855091471014,0.9043532013893127
3,JamesZBL,Application.java,0.33500968485352517,0.8417152166366577
3,JamesZBL,Boss.java,0.12491858709891099,0.8592632412910461
3,JamesZBL,BossVisitor.java,0.321953556937626,0.8881720900535583
3,JamesZBL,Engineer.java,0.2540185405136411,0.8775995969772339
3,JamesZBL,EngineerVisitor.java,0.40121652506768285,0.9005863666534424
3,JamesZBL,Manager.java,0.3028229135319018,0.8663290739059448
3,JamesZBL,ManagerVisitor.java,0.36650472784344695,0.892353892326355
3,JamesZBL,Unit.java,0.3949123061314697,0.8763651847839355
3,JamesZBL,UnitVisitor.java,0.3806989141926786,0.9087306261062622
3,Spring-Framework,BeanFactory.java,0.35599217585805465,0.8905041813850403
3,Spring-Framework,ListableBeanFactory.java,0.20604658420450958,0.8786073327064514
3,Spring-Framework,HierarchicalBeanFactory.java,0.17256391904209506,0.8776779770851135
3,Spring-Framework,AutowireCapableBeanFactory.java,0.29521182664444007,0.8642474412918091
3,Spring-Framework,ClientHttpRequestFactory.java,0.08176637656420609,0.8670988082885742
3,Spring-Framework,AdaptableJobFactory.java,0.24843886172770513,0.8560843467712402
3,Spring-Framework,SchedulerFactoryBean.java,0.08910667206976085,0.8727705478668213
3,Spring-Framework,JobDetailFactoryBean.java,0.1980572482925605,0.8724109530448914
3,Spring-Framework,MethodInvokingJobDetailFactoryBean.java,0.14662510141973348,0.8777179718017578
3,Spring-Framework,CronTriggerFactoryBean.java,0.21882693153753444,0.8589419722557068
3,Spring-Framework,DefaultSingletonBeanRegistry.java,0.1125136125418046,0.8630185127258301
3,Spring-Framework,SingletonBeanRegistry.java,0.333382163574131,0.8829384446144104
3,Spring-Framework,SmartInitializingSingleton.java,0.24233300214791842,0.8839114308357239
3,Spring-Framework,SingletonSupplier.java,0.19563716492868818,0.8685942888259888
3,Spring-Framework,IsolationLevelDataSourceAdapter.java,0.23638779842357638,0.8529032468795776
3,Spring-Framework,HttpRequestHandlerAdapter.java,0.21342040266130632,0.8652106523513794
3,Spring-Framework,MethodBeforeAdviceAdapter.java,0.20527061008145178,0.8794635534286499
3,Spring-Framework,SimpleControllerHandlerAdapter.java,0.14779628710402778,0.8540380597114563
3,Spring-Framework,ScopedProxyBeanDefinitionDecorator.java,0.4565240025320991,0.8930666446685791
3,Spring-Framework,BufferingClientHttpResponseWrapper.java,0.2711845551695533,0.880631685256958
3,Spring-Framework,ContentCachingRequestWrapper.java,0.17039990239197625,0.8695511817932129
3,Spring-Framework,WebSocketHandlerDecorator.java,0.46244576073205357,0.9023871421813965
3,Spring-Framework,JDBCTemplate.java,0.21919888770688842,0.8657830357551575
3,Spring-Framework,JmsTemplate.java,0.12278868155118498,0.8477479815483093
3,Spring-Framework,RestTemplate.java,0.19358554614758047,0.8599179983139038
3,Spring-Framework,TransactionTemplate.java,0.21528047651321416,0.8803633451461792
3,Spring-Framework,ApplicationEventPublisher.java,0.2876884997438366,0.8668476939201355
3,Spring-Framework,ApplicationListener.java,0.27650777296730905,0.8692266941070557
3,Spring-Framework,AbstractApplicationEventMulticaster.java,0.24773063418286695,0.8641629815101624
3,Spring-Framework,SavepointManager.java,0.1883391301498193,0.8978404402732849
3,Spring-Framework,AbstractTransactionStatus.java,0.3319373015295393,0.8801431059837341
3,Spring-Framework,SimpleApplicationEventMulticaster.java,0.11602398693186247,0.8626253604888916
3,Spring-Framework,BeanDefinitionVisitor.java,0.10111201726090623,0.8504499197006226
4,AbdurRKhalid,EmailNotificationListener.java,0.3788383229003886,0.8981019854545593
4,AbdurRKhalid,LogOpenListener.java,0.48010641890882355,0.8825257420539856
4,AbdurRKhalid,Editor.java,0.29806318176137886,0.8898816704750061
4,AbdurRKhalid,EventListener.java,0.36254276341154174,0.8809735178947449
4,AbdurRKhalid,EventManager.java,0.16669197118285617,0.8749655485153198
4,AbdurRKhalid,Computer.java,0.3044964641806087,0.8680590987205505
4,AbdurRKhalid,ComputerPart.java,0.4418863953355647,0.875777006149292
4,AbdurRKhalid,ComputerPartDisplayVisitor.java,0.3053010850442762,0.9022409319877625
4,AbdurRKhalid,ComputerPartVisitor.java,0.21329776255160257,0.8827697038650513
4,AbdurRKhalid,Keyboard.java,0.3178416196031889,0.8668750524520874
4,AbdurRKhalid,Monitor.java,0.3069393277980029,0.8806937336921692
4,AbdurRKhalid,Mouse.java,0.3664096800353792,0.8698673844337463
4,AbdurRKhalid,Test.java,0.4818994279899157,0.8776533007621765
4,AbdurRKhalid,GUIFactory.java,0.420691547644997,0.8860267400741577
4,AbdurRKhalid,Application.java,0.39100551907777265,0.8847150802612305
4,AbdurRKhalid,MacOSFactory.java,0.6217450762307024,0.9147107005119324
4,AbdurRKhalid,WindowsOSFactory.java,0.5018563852556094,0.9257782101631165
4,AbdurRKhalid,Button.java,0.27150840449818425,0.8628769516944885
4,AbdurRKhalid,CheckBox.java,0.23915387886086137,0.8617269396781921
4,AbdurRKhalid,MacOSButton.java,0.5492320188724854,0.8909659385681152
4,AbdurRKhalid,MacOSCheckBox.java,0.4940929940736238,0.8987857103347778
4,AbdurRKhalid,WindowsButton.java,0.618972228106195,0.8972015976905823
4,AbdurRKhalid,WindowsCheckBox.java,0.5284541129121771,0.8975609540939331
4,AbdurRKhalid,Test.java,0.30373931591924436,0.8657726645469666
4,AbdurRKhalid,Test.java,0.20858691700067755,0.8613348603248596
4,AbdurRKhalid,HtmlDialog.java,0.5900192377699905,0.9035933017730713
4,AbdurRKhalid,WindowsDialog.java,0.49417986978764716,0.8956557512283325
4,AbdurRKhalid,HtmlButton.java,0.39709348599044886,0.9001722931861877
4,AbdurRKhalid,WindowsButton.java,0.32901753517510457,0.8917440176010132
4,AbdurRKhalid,Dialog.java,0.29405800074757715,0.8848646879196167
4,AbdurRKhalid,Button.java,0.3080434098774977,0.8926810622215271
4,AbdurRKhalid,TextEditor.java,0.2811610055244017,0.8845536708831787
4,AbdurRKhalid,TextWindowState.java,0.5184102394828162,0.9116129875183105
4,AbdurRKhalid,TextWindow.java,0.2086654276787025,0.8695193529129028
4,AbdurRKhalid,Singleton.java,0.5276946518774535,0.9001584053039551
4,AbdurRKhalid,Test.java,0.22490917333043095,0.8443569540977478
4,AbdurRKhalid,SquarePeg.java,0.5805340505978561,0.8983177542686462
4,AbdurRKhalid,SquarePegAdapter.java,0.43520525857084114,0.9179137945175171
4,AbdurRKhalid,RoundHole.java,0.22552494422942101,0.8876527547836304
4,AbdurRKhalid,RoundPeg.java,0.41671865145925635,0.8976180553436279
4,AbdurRKhalid,Test.java,0.09203489253799811,0.8415617346763611
4,AbdurRKhalid,DataSource.java,0.41977607715206583,0.886773407459259
4,AbdurRKhalid,FileDataSource.java,0.3925515408333633,0.8872588872909546
4,AbdurRKhalid,CompressionDecorator.java,0.3056118955138824,0.8825118541717529
4,AbdurRKhalid,EncryptionDecorator.java,0.2109538888194431,0.8631680607795715
4,AbdurRKhalid,DataSourceDecorator.java,0.39899756385126384,0.8797252774238586
4,AbdurRKhalid,Test.java,0.15224171138624398,0.8393251299858093
4,AbdurRKhalid,AudioMixer.java,0.24492431337534235,0.8764093518257141
4,AbdurRKhalid,BitrateReader.java,0.29984845666283244,0.8800311088562012
4,AbdurRKhalid,Codec.java,0.22085530611612664,0.8694431781768799
4,AbdurRKhalid,CodecFactory.java,0.43315617349607877,0.8736891746520996
4,AbdurRKhalid,MPEG4CompressionCodec.java,0.417675095730625,0.8926690816879272
4,AbdurRKhalid,OggCompressionCodec.java,0.47413280802427493,0.9027769565582275
4,AbdurRKhalid,Test.java,0.14686353867998056,0.846393346786499
4,AbdurRKhalid,VideoConversionFacade.java,0.3026831925711685,0.9008352160453796
4,AbdurRKhalid,VideoFile.java,0.43714769034461914,0.8937013149261475
4,JamesZBL,Captain.java,0.40547587782834416,0.8793433308601379
4,JamesZBL,Member.java,0.4177185271571325,0.9069806933403015
4,JamesZBL,NewShip.java,0.4719168703769988,0.9052695631980896
4,JamesZBL,OldCaptain.java,0.4908778165685431,0.9075352549552917
4,JamesZBL,OldSailor.java,0.5996757536147782,0.9083442687988281
4,JamesZBL,OldShip.java,0.5332627435858861,0.8957654237747192
4,JamesZBL,PermanentTeamFactory.java,0.3936198387191236,0.8905246257781982
4,JamesZBL,Sailor.java,0.3554106775650385,0.8790305256843567
4,JamesZBL,Ship.java,0.4208073053282529,0.8978481888771057
4,JamesZBL,TeamFactory.java,0.40606169250190327,0.9106751680374146
4,JamesZBL,YoungCaptain.java,0.41231529322415933,0.8929286599159241
4,JamesZBL,YoungSailor.java,0.39816210382719575,0.899830162525177
4,JamesZBL,YoungTeamFactory.java,0.3196235931489659,0.8922315835952759
4,JamesZBL,Application.java,0.25171055239966345,0.8645905256271362
4,JamesZBL,Application.java,0.32981840407130664,0.8532091379165649
4,JamesZBL,Bus.java,0.3536034416765082,0.8629223108291626
4,JamesZBL,BusAdapter.java,0.5708121746821109,0.9076273441314697
4,JamesZBL,Car.java,0.284863575890656,0.8682417273521423
4,JamesZBL,Driver.java,0.3982103630342461,0.8685384392738342
4,JamesZBL,Application.java,0.2030815527932376,0.8429694771766663
4,JamesZBL,CarpenterOperation.java,0.30522228627020676,0.8611981272697449
4,JamesZBL,HammerSmithOperation.java,0.287811755874009,0.8571509122848511
4,JamesZBL,Operation.java,0.3588511145309275,0.8833305239677429
4,JamesZBL,Application.java,0.20821958395972784,0.8502684235572815
4,JamesZBL,CourseFacade.java,0.35132402927796946,0.8889898657798767
4,JamesZBL,CourseParticipator.java,0.35799113839115454,0.8838862180709839
4,JamesZBL,CourseStudent.java,0.3561499713111108,0.8816676139831543
4,JamesZBL,CourseTeacher.java,0.35715865658556817,0.8945041298866272
4,JamesZBL,Application.java,0.3183159869723383,0.86203533411026
4,JamesZBL,ChineseCook.java,0.4515082501429835,0.8923967480659485
4,JamesZBL,ChineseFood.java,0.4170835536481079,0.8813871741294861
4,JamesZBL,Cook.java,0.521788146710045,0.897026777267456
4,JamesZBL,Food.java,0.5825758218337284,0.921038806438446
4,JamesZBL,FoodType.java,0.2769275760617231,0.8751108646392822
4,JamesZBL,WesternCook.java,0.43254617870340756,0.9064140915870667
4,JamesZBL,WesternFood.java,0.45559742414256305,0.8866848349571228
4,JamesZBL,Application.java,0.12610361354320948,0.833640992641449
4,JamesZBL,Flower.java,0.48524285842672876,0.8928821682929993
4,JamesZBL,FlowerType.java,0.429377393721149,0.8694890141487122
4,JamesZBL,Plant.java,0.4607202622633361,0.8994371891021729
4,JamesZBL,Application.java,0.15341983242092208,0.8465433120727539
4,JamesZBL,Northern.java,0.5288294871434457,0.8955105543136597
4,JamesZBL,Southern.java,0.3523642401372552,0.87040776014328
4,JamesZBL,Time.java,0.5258548918912566,0.8911849856376648
4,JamesZBL,TimeObserver.java,0.5154738531991617,0.9167954921722412
4,JamesZBL,TimePoint.java,0.24044894530063315,0.8529830574989319
4,JamesZBL,Application.java,0.03719625529763623,0.8304771184921265
4,JamesZBL,Director.java,0.4445338731271476,0.8879517912864685
4,JamesZBL,EnumDirector.java,0.1851499807638178,0.858771026134491
4,JamesZBL,LazyInitializationDirector.java,0.27731886264173117,0.8754215240478516
4,JamesZBL,ThreadSafeDoubleCheckLocking.java,0.16605674365328152,0.8641607761383057
4,JamesZBL,ThreadSafeLazyLoadDirector.java,0.44823976854475994,0.9024409055709839
4,JamesZBL,Application.java,0.24468962446224815,0.842903733253479
4,JamesZBL,Boss.java,0.1458116534429228,0.8668776154518127
4,JamesZBL,BossVisitor.java,0.25147547541623877,0.8847435712814331
4,JamesZBL,Engineer.java,0.2540185405136411,0.8775995969772339
4,JamesZBL,EngineerVisitor.java,0.35683387951336204,0.8905522227287292
4,JamesZBL,Manager.java,0.31502563499032044,0.8690676093101501
4,JamesZBL,ManagerVisitor.java,0.40209023729460003,0.878519594669342
4,JamesZBL,Unit.java,0.3034220591605148,0.8826607465744019
4,JamesZBL,UnitVisitor.java,0.48061772779671824,0.9359760880470276
4,Spring-Framework,BeanFactory.java,0.3621556934701007,0.8897216320037842
4,Spring-Framework,ListableBeanFactory.java,0.11194109140921801,0.8679903745651245
4,Spring-Framework,HierarchicalBeanFactory.java,0.17256391904209506,0.8776779770851135
4,Spring-Framework,AutowireCapableBeanFactory.java,0.29521182664444007,0.8642474412918091
4,Spring-Framework,ClientHttpRequestFactory.java,0.0829254199511267,0.8713585138320923
4,Spring-Framework,AdaptableJobFactory.java,0.23994186458245115,0.8554691076278687
4,Spring-Framework,SchedulerFactoryBean.java,0.08831503643711895,0.8780215382575989
4,Spring-Framework,JobDetailFactoryBean.java,0.1980369809426951,0.863063395023346
4,Spring-Framework,MethodInvokingJobDetailFactoryBean.java,0.16141280031644273,0.8754296898841858
4,Spring-Framework,CronTriggerFactoryBean.java,0.11668625740890261,0.8584219217300415
4,Spring-Framework,DefaultSingletonBeanRegistry.java,0.0908021976574174,0.8553748726844788
4,Spring-Framework,SingletonBeanRegistry.java,0.33163215861569545,0.8889844417572021
4,Spring-Framework,SmartInitializingSingleton.java,0.1947864498161916,0.8840781450271606
4,Spring-Framework,SingletonSupplier.java,0.30513516775706057,0.879662036895752
4,Spring-Framework,IsolationLevelDataSourceAdapter.java,0.19011184774407963,0.850506603717804
4,Spring-Framework,HttpRequestHandlerAdapter.java,0.14233869974091753,0.8633005619049072
4,Spring-Framework,MethodBeforeAdviceAdapter.java,0.19630049682550427,0.8843612670898438
4,Spring-Framework,SimpleControllerHandlerAdapter.java,0.2516771745055132,0.8637089133262634
4,Spring-Framework,ScopedProxyBeanDefinitionDecorator.java,0.4859227416199034,0.8997944593429565
4,Spring-Framework,BufferingClientHttpResponseWrapper.java,0.19942469785118133,0.8670382499694824
4,Spring-Framework,ContentCachingRequestWrapper.java,0.19681802655399439,0.8611205220222473
4,Spring-Framework,WebSocketHandlerDecorator.java,0.46414994346984345,0.8973126411437988
4,Spring-Framework,JDBCTemplate.java,0.1667914258761582,0.8622936606407166
4,Spring-Framework,JmsTemplate.java,0.1258516982394922,0.847929060459137
4,Spring-Framework,RestTemplate.java,0.2641063199506433,0.8566195964813232
4,Spring-Framework,TransactionTemplate.java,0.2087986899750296,0.879955530166626
4,Spring-Framework,ApplicationEventPublisher.java,0.2825448645245546,0.8753933906555176
4,Spring-Framework,ApplicationListener.java,0.27054197403104574,0.8709553480148315
4,Spring-Framework,AbstractApplicationEventMulticaster.java,0.2450628319111342,0.8638483881950378
4,Spring-Framework,SavepointManager.java,0.1883391301498193,0.8978404402732849
4,Spring-Framework,AbstractTransactionStatus.java,0.3176108876716547,0.8776493072509766
4,Spring-Framework,SimpleApplicationEventMulticaster.java,0.1046278765793218,0.862625002861023
4,Spring-Framework,BeanDefinitionVisitor.java,0.11360938294592435,0.8498709797859192
5,AbdurRKhalid,EmailNotificationListener.java,0.32239173393107656,0.880680501461029
5,AbdurRKhalid,LogOpenListener.java,0.498670799844401,0.8844161033630371
5,AbdurRKhalid,Editor.java,0.2936650896429517,0.9012652039527893
5,AbdurRKhalid,EventListener.java,0.30906032046796716,0.8798111081123352
5,AbdurRKhalid,EventManager.java,0.19235933753375034,0.8789181709289551
5,AbdurRKhalid,Computer.java,0.2544203764485049,0.8658896684646606
5,AbdurRKhalid,ComputerPart.java,0.40048893533717966,0.8846230506896973
5,AbdurRKhalid,ComputerPartDisplayVisitor.java,0.3053010850442762,0.9022409319877625
5,AbdurRKhalid,ComputerPartVisitor.java,0.22782427181730103,0.8728368878364563
5,AbdurRKhalid,Keyboard.java,0.4247909406978397,0.86940598487854
5,AbdurRKhalid,Monitor.java,0.4099639681636278,0.8862050175666809
5,AbdurRKhalid,Mouse.java,0.4506827719584221,0.8749176263809204
5,AbdurRKhalid,Test.java,0.49815165620697066,0.8762561082839966
5,AbdurRKhalid,GUIFactory.java,0.44272340980407404,0.8921716809272766
5,AbdurRKhalid,Application.java,0.4017618025404267,0.8984766602516174
5,AbdurRKhalid,MacOSFactory.java,0.6179911012816258,0.914588212966919
5,AbdurRKhalid,WindowsOSFactory.java,0.5290537032724435,0.9209979176521301
5,AbdurRKhalid,Button.java,0.28728305470513293,0.8641780018806458
5,AbdurRKhalid,CheckBox.java,0.2431587663428778,0.861135721206665
5,AbdurRKhalid,MacOSButton.java,0.6086279329252666,0.9122332334518433
5,AbdurRKhalid,MacOSCheckBox.java,0.5067396987839187,0.8983432650566101
5,AbdurRKhalid,WindowsButton.java,0.5775594841603661,0.9053111672401428
5,AbdurRKhalid,WindowsCheckBox.java,0.5783919355022473,0.9032626748085022
5,AbdurRKhalid,Test.java,0.30373931591924436,0.8657726645469666
5,AbdurRKhalid,Test.java,0.21679882775015585,0.8593109846115112
5,AbdurRKhalid,HtmlDialog.java,0.5672992846660513,0.9026673436164856
5,AbdurRKhalid,WindowsDialog.java,0.4633378991583593,0.8946626782417297
5,AbdurRKhalid,HtmlButton.java,0.3996103052267174,0.8968980312347412
5,AbdurRKhalid,WindowsButton.java,0.3884201151616945,0.8920144438743591
5,AbdurRKhalid,Dialog.java,0.34182118122808075,0.8890739679336548
5,AbdurRKhalid,Button.java,0.35809782936693496,0.891554057598114
5,AbdurRKhalid,TextEditor.java,0.3998772644505155,0.8824184536933899
5,AbdurRKhalid,TextWindowState.java,0.4973592075382201,0.9064006805419922
5,AbdurRKhalid,TextWindow.java,0.3026801204659409,0.8936675190925598
5,AbdurRKhalid,Singleton.java,0.47099661153610195,0.8933844566345215
5,AbdurRKhalid,Test.java,0.22490917333043095,0.8443569540977478
5,AbdurRKhalid,SquarePeg.java,0.574104848911989,0.898867130279541
5,AbdurRKhalid,SquarePegAdapter.java,0.40393245133416417,0.8960350155830383
5,AbdurRKhalid,RoundHole.java,0.24335502782399304,0.8860505819320679
5,AbdurRKhalid,RoundPeg.java,0.5362906782531465,0.9057227373123169
5,AbdurRKhalid,Test.java,0.1337998010588518,0.8395252227783203
5,AbdurRKhalid,DataSource.java,0.41977607715206583,0.8867449164390564
5,AbdurRKhalid,FileDataSource.java,0.46418754856718336,0.9087085723876953
5,AbdurRKhalid,CompressionDecorator.java,0.3056118955138824,0.8832691311836243
5,AbdurRKhalid,EncryptionDecorator.java,0.2574329816219087,0.86415696144104
5,AbdurRKhalid,DataSourceDecorator.java,0.3799866595426144,0.8838128447532654
5,AbdurRKhalid,Test.java,0.14813393673232753,0.8368934392929077
5,AbdurRKhalid,AudioMixer.java,0.28097956190492507,0.8772822618484497
5,AbdurRKhalid,BitrateReader.java,0.29984845666283244,0.8715495467185974
5,AbdurRKhalid,Codec.java,0.22378387203622827,0.8776130676269531
5,AbdurRKhalid,CodecFactory.java,0.411159636706839,0.8814035058021545
5,AbdurRKhalid,MPEG4CompressionCodec.java,0.45143915608574997,0.898562490940094
5,AbdurRKhalid,OggCompressionCodec.java,0.4632307196029245,0.8976576328277588
5,AbdurRKhalid,Test.java,0.1670336818075764,0.8363948464393616
5,AbdurRKhalid,VideoConversionFacade.java,0.2993500234084459,0.9018616676330566
5,AbdurRKhalid,VideoFile.java,0.4252945654889939,0.8853174448013306
5,JamesZBL,Captain.java,0.41859581813529084,0.8820851445198059
5,JamesZBL,Member.java,0.4177185271571325,0.9035860896110535
5,JamesZBL,NewShip.java,0.5196963904199514,0.9060103297233582
5,JamesZBL,OldCaptain.java,0.46641106474308563,0.8983803391456604
5,JamesZBL,OldSailor.java,0.5996757536147782,0.9095662236213684
5,JamesZBL,OldShip.java,0.5332627435858861,0.8957654237747192
5,JamesZBL,PermanentTeamFactory.java,0.3869370539924354,0.90096116065979
5,JamesZBL,Sailor.java,0.32572764742491744,0.8936164975166321
5,JamesZBL,Ship.java,0.28822849123178423,0.8883795142173767
5,JamesZBL,TeamFactory.java,0.3811675568619941,0.926292359828949
5,JamesZBL,YoungCaptain.java,0.4288730730644456,0.8932527899742126
5,JamesZBL,YoungSailor.java,0.39816210382719575,0.899830162525177
5,JamesZBL,YoungTeamFactory.java,0.4777758339837923,0.9091274738311768
5,JamesZBL,Application.java,0.2436635214243275,0.8676397204399109
5,JamesZBL,Application.java,0.321884505614137,0.8557661175727844
5,JamesZBL,Bus.java,0.25565488651119395,0.8575489521026611
5,JamesZBL,BusAdapter.java,0.5921769063854653,0.8874984979629517
5,JamesZBL,Car.java,0.1775866642885962,0.8663856387138367
5,JamesZBL,Driver.java,0.3742691156476754,0.8698591589927673
5,JamesZBL,Application.java,0.2651720862636445,0.845572292804718
5,JamesZBL,CarpenterOperation.java,0.3357256940702115,0.8568269610404968
5,JamesZBL,HammerSmithOperation.java,0.3111645837034217,0.848596453666687
5,JamesZBL,Operation.java,0.36837156632418044,0.8861101865768433
5,JamesZBL,Application.java,0.22902408911980193,0.8519288897514343
5,JamesZBL,CourseFacade.java,0.339439283338344,0.8885384798049927
5,JamesZBL,CourseParticipator.java,0.22091772965006168,0.8710013031959534
5,JamesZBL,CourseStudent.java,0.3561499713111108,0.8816676139831543
5,JamesZBL,CourseTeacher.java,0.3705099797407301,0.8880178928375244
5,JamesZBL,Application.java,0.27891599885139917,0.8579773902893066
5,JamesZBL,ChineseCook.java,0.44961212527955385,0.8897573947906494
5,JamesZBL,ChineseFood.java,0.3903513842211308,0.87730473279953
5,JamesZBL,Cook.java,0.5598067357510573,0.9061916470527649
5,JamesZBL,Food.java,0.5440914316570497,0.9177688956260681
5,JamesZBL,FoodType.java,0.2949460774252411,0.8796606063842773
5,JamesZBL,WesternCook.java,0.3920875837808679,0.9006456136703491
5,JamesZBL,WesternFood.java,0.41329918994229414,0.875500500202179
5,JamesZBL,Application.java,0.13768197271709137,0.8309826254844666
5,JamesZBL,Flower.java,0.44458316899645106,0.8765140771865845
5,JamesZBL,FlowerType.java,0.3555224146760034,0.8641220927238464
5,JamesZBL,Plant.java,0.5220056042853063,0.9099921584129333
5,JamesZBL,Application.java,0.17761162591256174,0.8480506539344788
5,JamesZBL,Northern.java,0.4711525495006529,0.8750794529914856
5,JamesZBL,Southern.java,0.3523642401372552,0.87040776014328
5,JamesZBL,Time.java,0.46657719200587516,0.8903723359107971
5,JamesZBL,TimeObserver.java,0.41855310261255324,0.891949474811554
5,JamesZBL,TimePoint.java,0.28682623817129116,0.852403998374939
5,JamesZBL,Application.java,0.054287452220873854,0.8349622488021851
5,JamesZBL,Director.java,0.47951358653804815,0.8951855897903442
5,JamesZBL,EnumDirector.java,0.2260034797887731,0.8588696718215942
5,JamesZBL,LazyInitializationDirector.java,0.2460689407784772,0.8746016025543213
5,JamesZBL,ThreadSafeDoubleCheckLocking.java,0.25182114817180123,0.8729007840156555
5,JamesZBL,ThreadSafeLazyLoadDirector.java,0.521921971914324,0.9066784977912903
5,JamesZBL,Application.java,0.23172615052082127,0.839731752872467
5,JamesZBL,Boss.java,0.34033472593878383,0.8798235058784485
5,JamesZBL,BossVisitor.java,0.24357268377340988,0.8825991749763489
5,JamesZBL,Engineer.java,0.1923585179927812,0.866493284702301
5,JamesZBL,EngineerVisitor.java,0.3082127644954797,0.8872295618057251
5,JamesZBL,Manager.java,0.24932550907316875,0.8507823348045349
5,JamesZBL,ManagerVisitor.java,0.398581202661236,0.8964287638664246
5,JamesZBL,Unit.java,0.30198328492773063,0.8839462399482727
5,JamesZBL,UnitVisitor.java,0.4697177659894466,0.9266005158424377
5,Spring-Framework,BeanFactory.java,0.3621556934701007,0.8897216320037842
5,Spring-Framework,ListableBeanFactory.java,0.20409718408081495,0.8758336305618286
5,Spring-Framework,HierarchicalBeanFactory.java,0.16379759002966954,0.8749826550483704
5,Spring-Framework,AutowireCapableBeanFactory.java,0.254768560988688,0.8732234239578247
5,Spring-Framework,ClientHttpRequestFactory.java,0.0829254199511267,0.8713585138320923
5,Spring-Framework,AdaptableJobFactory.java,0.2870702626783189,0.8616917133331299
5,Spring-Framework,SchedulerFactoryBean.java,0.09757181292039122,0.8717069625854492
5,Spring-Framework,JobDetailFactoryBean.java,0.1980572482925605,0.8724109530448914
5,Spring-Framework,MethodInvokingJobDetailFactoryBean.java,0.2406924786648474,0.8721203207969666
5,Spring-Framework,CronTriggerFactoryBean.java,0.09496620323260718,0.8702390193939209
5,Spring-Framework,DefaultSingletonBeanRegistry.java,0.10294488246186057,0.8619013428688049
5,Spring-Framework,SingletonBeanRegistry.java,0.34378762750069425,0.8902215957641602
5,Spring-Framework,SmartInitializingSingleton.java,0.24233300214791842,0.8839114308357239
5,Spring-Framework,SingletonSupplier.java,0.26596493495360096,0.8836784958839417
5,Spring-Framework,IsolationLevelDataSourceAdapter.java,0.2269438214470085,0.8579609990119934
5,Spring-Framework,HttpRequestHandlerAdapter.java,0.13669071300720054,0.8557039499282837
5,Spring-Framework,MethodBeforeAdviceAdapter.java,0.19879409996559888,0.8820726871490479
5,Spring-Framework,SimpleControllerHandlerAdapter.java,0.1463377005408668,0.848798930644989
5,Spring-Framework,ScopedProxyBeanDefinitionDecorator.java,0.375922378012904,0.8939410448074341
5,Spring-Framework,BufferingClientHttpResponseWrapper.java,0.2801709259032503,0.8840077519416809
5,Spring-Framework,ContentCachingRequestWrapper.java,0.19681802655399439,0.8611205816268921
